taxid,desc,superkingdom,phylum,class,order,family,genus,species,toprank,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
562973,Actinomyces viscosus C505,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces viscosus,Actinomyces viscosus C505,0.000132,0.000304,0.000087,0.000048,0.000437,0.000016,0.000027,0.000043,0.00003,0.000443,0.000625,0.000577,0.000395,0.000032,0.000122,0.000089,0.000037,0.000256,0.000221,0.00021,0.000557,0.001067,0.000004,0.000002,0,0,0.000001,0.000002,0.000004,0.000001,0.000003,0.000001,0.000001,0.000005,0,0.000001,0.000001,0.000001,0.000004,0,0,0,0.000001,0.000007,0.000003,0.000003,0.000005,0.000002,0.000003,0.000001,0.000002,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,0.000025,0.000005,0.000004,0
512565,Actinoplanes missouriensis 431,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes missouriensis,Actinoplanes missouriensis 431,0.000003,0.000009,0.000006,0.000005,0.00003,0.000007,0.000011,0.000001,0.000001,0,0,0.000001,0,0,0.000001,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0.000002,0.000002,0.000002,0.000001,0.000003,0.000001,0,0,0.000003,0.000001,0.000002,0,0,0,0.00001,0.000002,0.000002,0.000005,0.00001,0.000001,0.000003,0.000001,0.000002,0.000001,0.000001,0.000002,0,0.000002,0,0.000001,0.000002,0.000003,0.000004,0
134676,Actinoplanes sp. SE50/110,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. SE50/110,Actinoplanes sp. SE50/110,0.000003,0.000009,0.000007,0.000004,0.000019,0.000007,0.000009,0.000001,0.000001,0,0,0.000001,0,0,0.000002,0,0.000001,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0.000002,0.000001,0.000002,0.000002,0.000001,0.000002,0,0,0.000001,0.000001,0.000002,0,0,0,0.000001,0.000003,0.000002,0.000003,0.000004,0.000001,0.000003,0,0.000002,0.000001,0.000001,0.000002,0.000002,0.000001,0,0.000001,0.000003,0.000003,0.000005,0
446462,Actinosynnema mirum DSM 43827,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Actinosynnema,Actinosynnema mirum,Actinosynnema mirum DSM 43827,0.000004,0.000011,0.000008,0.000005,0.000032,0.000008,0.000012,0,0,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0,0,0,0,0.000001,0.000002,0.000007,0,0,0,0,0.000001,0.000003,0.000002,0.000002,0.000002,0,0.000002,0,0,0.000001,0.000001,0.000002,0,0,0,0.000002,0.000003,0.000002,0.000002,0.000004,0.000001,0.000001,0,0.000002,0.000002,0.000002,0.000003,0,0.000001,0,0.000001,0.000002,0.000003,0.000004,0
585531,Aeromicrobium marinum DSM 15272,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Aeromicrobium,Aeromicrobium marinum,Aeromicrobium marinum DSM 15272,0.000006,0.000016,0.000011,0.000006,0.000034,0.000011,0.000016,0.000001,0.000001,0.000002,0.000004,0.000004,0.000002,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000006,0,0,0,0,0,0,0.000004,0.000002,0.000002,0.000004,0,0.000002,0,0.000001,0.000001,0.000001,0.000003,0,0,0,0.000001,0.000002,0.000002,0.000002,0.000006,0.000001,0.000002,0,0.000002,0.000001,0.000002,0.000003,0,0.000001,0,0.000001,0.000002,0.000003,0.000004,0
1238180,Amycolatopsis azurea DSM 43854,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis azurea,Amycolatopsis azurea DSM 43854,0.000001,0.000001,0.000002,0.000001,0.000003,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0.000001,0
1284240,Amycolatopsis decaplanina DSM 44594,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis decaplanina,Amycolatopsis decaplanina DSM 44594,0.000001,0.000002,0.000002,0.000001,0.000003,0.000001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0.000001,0
713604,Amycolatopsis mediterranei S699,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei,Amycolatopsis mediterranei S699,0.000001,0.000004,0.000003,0.000002,0.00001,0.000003,0.000005,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0.000003,0,0,0,0,0,0.000001,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0.000001,0.000002,0,0.000001,0,0.000001,0,0.000001,0.000002,0,0,0,0,0.000001,0.000001,0.000001,0
749927,Amycolatopsis mediterranei U32,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei,Amycolatopsis mediterranei U32,0.000001,0.000004,0.000003,0.000002,0.000011,0.000003,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0.000001,0.000002,0,0.000001,0,0.000001,0,0.000001,0.000002,0,0,0,0,0.000001,0.000001,0.000001,0
443218,Amycolicicoccus subflavus DQS3-9A1,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Amycolicicoccus,Amycolicicoccus subflavus,Amycolicicoccus subflavus DQS3-9A1,0.000002,0.000004,0.000003,0.000002,0.000008,0.000002,0.000002,0.000001,0.000001,0.000001,0,0.000001,0.000001,0,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000003,0.000009,0,0,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0,0,0,0.000001,0.000001,0,0,0,0.000001,0.000001,0.000002,0.000001,0.000001,0,0.000001,0,0.000001,0,0.000002,0,0.000004,0,0,0.000001,0.000001,0.000001,0.000001,0
644284,Arcanobacterium haemolyticum DSM 20595,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,Arcanobacterium haemolyticum,Arcanobacterium haemolyticum DSM 20595,0.000033,0.000017,0.000021,0.000019,0.000081,0.000018,0.000025,0.000006,0.000004,0.000009,0.000003,0.000007,0.000008,0.000001,0.000005,0.000005,0.000004,0.000002,0.000005,0.000007,0.000009,0.000039,0.00009,0.000002,0,0,0,0,0.000005,0.000005,0.000012,0.000009,0.000002,0.000008,0.000003,0.000001,0.000002,0.000004,0.00001,0,0,0,0.000009,0.000013,0.000007,0.000017,0.000011,0.000004,0.000002,0.000005,0.000006,0.000001,0.000006,0.000015,0.000018,0.000003,0.000005,0.000005,0.000005,0.000012,0.000015,0.000002
861360,Arthrobacter arilaitensis Re117,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter arilaitensis,Arthrobacter arilaitensis Re117,0.000004,0.000009,0.000007,0.000005,0.000018,0.000006,0.00001,0.000004,0.000003,0.000001,0.000002,0.000002,0.000002,0,0.000004,0.000001,0.000003,0,0.000001,0.000001,0.000002,0.000006,0.000014,0.000001,0,0,0,0.000001,0.000004,0.000002,0.000004,0.000002,0.000001,0.000015,0.000001,0,0.000001,0.000001,0.000002,0,0.000001,0,0.000003,0.000003,0.000004,0.000005,0.000005,0.000002,0.000003,0.000001,0.000001,0.000001,0.000008,0.000018,0.000019,0.000001,0.000001,0.000002,0.000002,0.000004,0.000004,0
290340,Arthrobacter aurescens TC1,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter aurescens,Arthrobacter aurescens TC1,0.000003,0.000009,0.000007,0.000003,0.000013,0.000004,0.000007,0.000003,0.000002,0.000001,0.000001,0.000002,0.000001,0,0.000003,0.000001,0.000002,0,0,0,0.000001,0.000003,0.00001,0,0,0,0,0,0.000002,0.000001,0.000003,0.000001,0.000001,0.000002,0.000001,0,0.000001,0.000001,0.000001,0,0.000001,0,0.000002,0.000003,0.000002,0.000004,0.000005,0.000001,0.000003,0,0.000002,0.000001,0.000003,0.000003,0,0.000001,0,0.000002,0.000001,0.000003,0.000004,0
452863,Arthrobacter chlorophenolicus A6,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter chlorophenolicus,Arthrobacter chlorophenolicus A6,0.000005,0.000016,0.00001,0.000007,0.00004,0.00001,0.000014,0.000002,0.000002,0.000001,0.000002,0.000002,0.000003,0,0.000002,0.000001,0.000002,0,0,0.000001,0.000001,0.000004,0.000032,0.000001,0,0,0.000001,0,0.000004,0.000002,0.000003,0.000001,0.000001,0.000002,0,0.000001,0.000001,0.000002,0.000003,0,0,0,0.000002,0.000005,0.000002,0.000007,0.000009,0.000001,0.000009,0.000001,0.000002,0.000003,0.000002,0.000002,0.000001,0.000001,0,0.000002,0.000001,0.000006,0.000004,0
1246476,Arthrobacter crystallopoietes BAB-32,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter crystallopoietes,Arthrobacter crystallopoietes BAB-32,0.000001,0.000002,0.000004,0.000002,0.000006,0.000002,0.000002,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000003,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000003,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0
1276920,Arthrobacter gangotriensis Lz1y,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter gangotriensis,Arthrobacter gangotriensis Lz1y,0.000001,0.000002,0.000002,0.000001,0.000002,0.000001,0.000002,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0.000001,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0.000002,0,0,0,0,0.000001,0,0,0,0,0,0,0,0.000001,0,0.000001,0
1077972,Arthrobacter globiformis NBRC 12137,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter globiformis,Arthrobacter globiformis NBRC 12137,0.000003,0.000012,0.000008,0.000005,0.000019,0.000007,0.000009,0.000003,0.000002,0.000001,0.000001,0.000002,0.000002,0,0.000004,0.000001,0.000003,0.000001,0,0.000001,0.000001,0.000004,0.000009,0,0,0,0,0,0.000003,0.000001,0.000002,0.000002,0.000001,0.000002,0,0,0.000001,0.000001,0.000002,0,0,0,0.000001,0.000003,0.000002,0.000002,0.000004,0.000001,0.000002,0,0.000001,0.000001,0.000005,0.000008,0,0.000001,0,0.000001,0.000002,0.000004,0.000002,0
930171,Arthrobacter phenanthrenivorans Sphe3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter phenanthrenivorans,Arthrobacter phenanthrenivorans Sphe3,0.000005,0.000012,0.000009,0.000007,0.000032,0.000009,0.000015,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000001,0.000001,0.000001,0,0,0.000001,0.000001,0.000004,0.000023,0,0,0,0.000002,0.000002,0.000006,0.000002,0.000003,0.000002,0.000001,0.000002,0,0,0.000002,0.000003,0.000003,0,0,0,0.000003,0.000004,0.000003,0.000006,0.000007,0.000002,0.000005,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0.000001,0.000002,0.000003,0.000004,0.000006,0.000001
290399,Arthrobacter sp. FB24,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter sp. FB24,Arthrobacter sp. FB24,0.000005,0.000012,0.000009,0.000006,0.000026,0.000009,0.000011,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0.000003,0.000001,0.000002,0,0.000001,0.000001,0.000001,0.000004,0.000012,0.000001,0,0,0,0,0.000002,0.000001,0.000003,0.000003,0,0.000002,0,0.000001,0.000001,0.000001,0.000002,0,0,0,0.000001,0.000006,0.000002,0.000004,0.000007,0.000001,0.00001,0,0.000001,0.000001,0.000004,0.000009,0,0.000001,0,0.000001,0.000003,0.000005,0.000005,0
1118963,Arthrobacter sp. Rue61a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Rue61a,Arthrobacter sp. Rue61a,0,0.000001,0.000003,0,0.000001,0.000001,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0
683150,Arthrobacter sp. SJCon,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter sp. SJCon,Arthrobacter sp. SJCon,0.000001,0.000005,0.000004,0.000002,0.000006,0.000002,0.000003,0,0,0,0.000001,0.000002,0.000001,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0,0,0.000001,0.000001,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0.000001,0.000001,0,0.000007,0,0.000001,0,0.000001,0,0,0.000001,0,0,0,0.000001,0.000001,0.000001,0.000001,0
521095,Atopobium parvulum DSM 20469,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,Atopobium parvulum,Atopobium parvulum DSM 20469,0.000126,0.00025,0.00024,0.000182,0.001633,0.000106,0.00045,0.000434,0.0003,0.001529,0.000161,0.000353,0.000265,0.000418,0.000576,0.002074,0.000378,0.000173,0.000884,0.001415,0.002553,0.00938,0.000027,0.000059,0,0,0.000139,0.000034,0.000026,0.000037,0.000253,0.000042,0.000019,0.000137,0.000009,0.000007,0.000016,0.000055,0.000066,0.000007,0.000003,0.000001,0.000049,0.0001,0.000056,0.00012,0.000085,0.000072,0.000167,0.000028,0.000038,0.000011,0.00004,0.000048,0.000187,0.000019,0.000004,0.000029,0.000094,0.000254,0.00006,0.000005
553184,Atopobium rimae ATCC 49626,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,Atopobium rimae,Atopobium rimae ATCC 49626,0.000083,0.000172,0.000165,0.000132,0.000841,0.000121,0.000237,0.00043,0.000313,0.000151,0.000257,0.000356,0.000378,0.000059,0.000508,0.000228,0.000438,0.000267,0.000094,0.000142,0.00024,0.000812,0,0,0,0.000001,0.000004,0.000003,0.000035,0.000036,0.000054,0.000045,0.000014,0.000064,0.000012,0.000004,0.000017,0.000058,0.000049,0.000001,0.000003,0.000001,0.000042,0.000109,0.000056,0.000162,0.000077,0.00003,0.000101,0.000019,0.000047,0.000011,0.000032,0.000051,0.000046,0.000021,0.000005,0.000021,0.000039,0.000087,0.000059,0.000003
1105030,Atopobium sp. ICM58,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,Atopobium sp. ICM58,Atopobium sp. ICM58,0.000061,0.000922,0.000265,0.00009,0.005714,0.000014,0.000256,0.000015,0.000006,0.000756,0.000065,0.000111,0.000043,0.000146,0.000016,0.000233,0.000005,0.000117,0.000403,0.000579,0.000762,0.002355,0.000006,0.00001,0,0,0.000001,0.00001,0.000002,0.000001,0.00001,0.000001,0.000001,0.000002,0,0,0.000001,0.000002,0.000003,0.000001,0,0,0.000001,0.000005,0.000002,0.000004,0.000003,0.000002,0.000009,0,0.000001,0.000002,0.000003,0.000003,0,0.000001,0,0.000002,0.000006,0.000016,0.000003,0
525256,Atopobium vaginae DSM 15829,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,Atopobium vaginae,Atopobium vaginae DSM 15829,0.00002,0.000044,0.000035,0.000036,0.000039,0.000029,0.000025,0.000048,0.000037,0.000017,0.00001,0.000021,0.000031,0.000006,0.000064,0.000011,0.000056,0.000011,0.000011,0.000033,0.000024,0.000282,0.000019,0.000005,0,0.000001,0.000004,0.000005,0.000014,0.000024,0.000031,0.000016,0.000012,0.000065,0.000017,0.000002,0.000011,0.000034,0.000035,0,0.000001,0,0.000021,0.000063,0.000037,0.00005,0.000042,0.000021,0.000111,0.000013,0.000031,0.000007,0.000037,0.000025,0.000081,0.000009,0.000005,0.00006,0.000017,0.000021,0.000027,0.000002
866774,Atopobium vaginae PB189-T1-4,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,Atopobium vaginae,Atopobium vaginae PB189-T1-4,0.000038,0.000114,0.000073,0.000067,0.000102,0.000062,0.000051,0.000093,0.000069,0.000008,0.000024,0.000049,0.00007,0.000012,0.000108,0.00002,0.000095,0.000018,0.000006,0.000005,0.00001,0.000029,0,0,0,0,0.000008,0.000005,0.000024,0.00004,0.000042,0.000054,0.000016,0.000037,0.000006,0.000002,0.000013,0.00006,0.000032,0.000005,0.000005,0.000001,0.00004,0.00006,0.000047,0.000075,0.00005,0.000022,0.000112,0.000006,0.000033,0.00001,0.000037,0.000075,0.000088,0.000011,0.000005,0.000016,0.000038,0.000059,0.00003,0.000005
1184607,Austwickia chelonae NBRC 105200,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,Austwickia,Austwickia chelonae,Austwickia chelonae NBRC 105200,0.000001,0.000003,0.000005,0.000001,0.000009,0.000002,0.000004,0.000001,0.000001,0,0,0,0,0,0.000002,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0.000001,0,0.000001,0.000001,0.000003,0,0,0.000002,0,0,0.000001,0.000001,0.000001,0,0,0,0,0.000002,0.000002,0.000002,0.000003,0,0.000002,0,0.000001,0.000001,0.000001,0.000001,0,0,0,0.000001,0.000001,0.000004,0.000003,0
471853,Beutenbergia cavernae DSM 12333,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae,Beutenbergia cavernae DSM 12333,0.000005,0.000017,0.000014,0.000007,0.000046,0.000012,0.000019,0.000005,0.000004,0.000004,0.000002,0.000002,0.000001,0,0.000007,0.000001,0.000006,0.000002,0.000004,0.000002,0.000008,0.000013,0,0,0,0,0,0.000001,0.000003,0.000002,0.000002,0.000002,0,0.000004,0,0,0.000001,0.000001,0.000004,0,0,0,0.000002,0.000004,0.000002,0.000005,0.000008,0.000001,0.000002,0.000001,0.000002,0.000002,0.000002,0.000002,0.000001,0.000002,0,0.000002,0.000015,0.000004,0.000006,0
367928,Bifidobacterium adolescentis ATCC 15703,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium adolescentis ATCC 15703,0.000033,0.000109,0.000073,0.000041,0.00012,0.000048,0.000122,0.000122,0.000083,0.000084,0.165404,0.162937,0.059107,0.00001,0.000172,0.000033,0.00006,0.000091,0.000221,0.000034,0.000497,0.000263,0.000008,0,0,0,0,0,0.000019,0.000026,0.000055,0.000695,0.000176,0.000272,0.000012,0.000002,0.000192,0.000014,0.000389,0.000008,0.000005,0.000005,0.000012,0.000349,0.000019,0.00023,0.001087,0.000105,0.000023,0.000856,0.000174,0.000012,0.000021,0.000065,0.000297,0.007319,0.000049,0.000014,0.000171,0.001202,0.002077,0.000003
411481,Bifidobacterium adolescentis L2-32,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium adolescentis,Bifidobacterium adolescentis L2-32,0.000048,0.000141,0.000079,0.000042,0.000183,0.000055,0.00014,0.000469,0.000282,0.000153,0.191976,0.188444,0.071342,0.000013,0.000639,0.000037,0.000165,0.000077,0.000414,0.000049,0.000866,0.000389,0.000076,0.000002,0,0.000002,0,0,0.000018,0.000017,0.000058,0.000855,0.000235,0.000251,0.000014,0.000004,0.0003,0.000013,0.000473,0.00007,0.000003,0.000005,0.000013,0.000432,0.000026,0.000292,0.001455,0.000145,0.000027,0.001117,0.000134,0.000008,0.000016,0.000074,0.000358,0.009801,0.00006,0.000012,0.00025,0.001552,0.002208,0.000003
518635,Bifidobacterium angulatum DSM 20098 = JCM 7096,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium angulatum,Bifidobacterium angulatum DSM 20098 = JCM 7096,0.00004,0.000236,0.000117,0.000094,0.000199,0.000081,0.000113,0.000089,0.000069,0.000354,0.003013,0.00302,0.001197,0.000001,0.000117,0.000007,0.000076,0.00012,0.000428,0.000101,0.000694,0.000248,0.000001,0,0,0,0.000001,0,0.000022,0.000016,0.000024,0.000041,0.000014,0.000042,0.000004,0.000001,0.000014,0.000012,0.000036,0.000003,0.000002,0.000006,0.000014,0.000051,0.00002,0.000055,0.00007,0.000015,0.00001,0.000038,0.000022,0.000007,0.000024,0.000028,0.00011,0.000199,0.000005,0.00002,0.000132,0.000054,0.000141,0.000002
703613,Bifidobacterium animalis subsp. animalis ATCC 25527,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,Bifidobacterium animalis subsp. animalis ATCC 25527,0.000044,0.000142,0.000139,0.000038,0.001488,0.00005,0.000043,0.000121,0.00012,0.000004,0.000043,0.000043,0.000021,0,0.00013,0.000002,0.000069,0.000002,0.00001,0.000002,0.000016,0.000009,0,0,0,0,0,0,0.000018,0.000012,0.000014,0.00001,0.000003,0.000021,0.000003,0,0.000009,0.000005,0.000014,0,0.000001,0,0.000007,0.000016,0.00001,0.000019,0.000031,0.000006,0.000012,0.000003,0.000013,0.000005,0.000006,0.000013,0.000009,0.000009,0.000001,0.000013,0.000009,0.000014,0.000025,0
442563,Bifidobacterium animalis subsp. lactis AD011,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis AD011,0.000372,0.000955,0.0011,0.000202,0.015565,0.000267,0.00009,0.000042,0.000043,0.000001,0.000019,0.000025,0.000011,0.000001,0.000046,0.000001,0.000035,0.000001,0.000004,0.000001,0.000005,0.000003,0.000286,0,0,0.000006,0,0,0.000007,0.000006,0.000007,0.000005,0.000009,0.000018,0.000002,0.000001,0.000003,0.000008,0.000019,0,0.000002,0,0.000004,0.00001,0.000012,0.000016,0.000025,0.000003,0.000011,0.000002,0.000005,0.000004,0.000017,0.000008,0.000003,0.000007,0,0.000005,0.000006,0.000014,0.000075,0.000001
1168290,Bifidobacterium animalis subsp. lactis B420,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis B420,0.000376,0.000962,0.001109,0.000203,0.015637,0.000269,0.000088,0.00004,0.000043,0.000001,0.000022,0.000028,0.000013,0.000001,0.000045,0.000001,0.000036,0.000001,0.000003,0.000001,0.000005,0.000003,0,0,0,0,0,0,0.000006,0.000006,0.000006,0.000004,0.000009,0.000018,0.000002,0.000001,0.000003,0.000006,0.000019,0,0.000001,0,0.000005,0.000009,0.000012,0.000016,0.000023,0.000003,0.00001,0.000002,0.000005,0.000004,0.000008,0.000007,0.000003,0.000007,0,0.000005,0.000004,0.000013,0.000075,0.000001
552531,Bifidobacterium animalis subsp. lactis BB-12,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BB-12,0.000374,0.00096,0.001106,0.000203,0.015613,0.000269,0.000087,0.000043,0.000044,0.000002,0.000025,0.000031,0.000015,0.000001,0.000047,0.000001,0.000036,0.000001,0.000004,0.000001,0.000005,0.000003,0,0,0,0,0,0,0.00001,0.000006,0.000006,0.000005,0.00001,0.00002,0.000003,0.000001,0.000004,0.000007,0.000021,0,0.000001,0,0.000005,0.000014,0.000013,0.000019,0.000027,0.000004,0.000012,0.000002,0.000005,0.000005,0.00001,0.000009,0.000004,0.000008,0,0.000007,0.000004,0.000014,0.00008,0.000001
742729,Bifidobacterium animalis subsp. lactis Bi-07,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis Bi-07,0.000377,0.000965,0.001113,0.000204,0.015684,0.00027,0.000088,0.000039,0.000043,0.000001,0.000028,0.000036,0.000016,0.000004,0.000044,0.000001,0.000035,0.000001,0.000004,0.000001,0.000006,0.000003,0,0,0,0,0,0,0.000007,0.000006,0.000006,0.000005,0.000009,0.000018,0.000002,0.000001,0.000003,0.000006,0.000018,0,0.000001,0,0.000005,0.000011,0.000012,0.000015,0.000023,0.000003,0.000009,0.000002,0.000005,0.000004,0.000008,0.000007,0.000003,0.000008,0,0.000005,0.000004,0.000013,0.000076,0.000001
580050,Bifidobacterium animalis subsp. lactis Bl-04,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis Bl-04,0.000378,0.000969,0.001117,0.000204,0.01573,0.000269,0.000088,0.00004,0.000043,0.000002,0.00003,0.000037,0.000017,0,0.000045,0.000001,0.000036,0.000001,0.000004,0.000001,0.000006,0.000003,0,0,0,0,0,0,0.000006,0.000006,0.000005,0.000005,0.000009,0.000018,0.000002,0.000001,0.000003,0.000006,0.000018,0,0.000001,0,0.000005,0.000009,0.000012,0.000015,0.00002,0.000003,0.000009,0.000002,0.000004,0.000004,0.000008,0.000007,0.000003,0.000008,0,0.000005,0.000004,0.000014,0.000076,0.000001
