taxid,desc,superkingdom,phylum,class,order,family,genus,species,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-58-Time1,CD-58-Time2,CD-58-Time3,CD-68-Time1,CD-68-Time2,CD-68-Time3,CD-92-Time1,CD-92-Time2,CD-92-Time3,CD-104-Time1,CD-104-Time2,CD-104-Time3,CD-33-Time1,CD-33-Time2,CD-33-Time3,UC10010302CD,UC20020003M,UC20020002CD,UC20020003CD,UC20020004M,UC20020002M,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713,HE-SRS012849,HE-SRS012969,HE-SRS013098,HE-SRS013476,HE-SRS013521,HE-SRS013638,HE-SRS013639,HE-SRS013800,HE-SRS014287,HE-SRS014313,HE-SRS014459,HE-SRS014613,HE-SRS014683,HE-SRS015133,HE-SRS015190,HE-SRS015264,HE-SRS015369,HE-SRS015431,HE-SRS015782,HE-SRS015794,HE-SRS015854,HE-SRS015890,HE-SRS015960,HE-SRS016056,HE-SRS016203,HE-SRS016267,HE-SRS016437,HE-SRS016438,HE-SRS016517,HE-SRS016585,HE-SRS016753,HE-SRS016954,HE-SRS016989,HE-SRS017191,HE-SRS017247,HE-SRS017307,HE-SRS017521,HE-SRS017701,HE-SRS017821,HE-SRS017916,HE-SRS018133,HE-SRS018313,HE-SRS018351,HE-SRS018575,HE-SRS018817,HE-SRS018984,HE-SRS019030,HE-SRS019068,HE-SRS019161,HE-SRS019267,HE-SRS019381,HE-SRS019397,HE-SRS019582,HE-SRS019601,HE-SRS019685,HE-SRS019787,HE-SRS019910,HE-SRS019968,HE-SRS020233,HE-SRS020622,HE-SRS021153,HE-SRS021219,HE-SRS021484,HE-SRS021948,HE-SRS022071,HE-SRS022137,HE-SRS022524,HE-SRS022609,HE-SRS023176,HE-SRS023346,HE-SRS023526,HE-SRS023583,HE-SRS023829,HE-SRS023914,HE-SRS023971,HE-SRS024009,HE-SRS024075,HE-SRS024132,HE-SRS024265,HE-SRS024331,HE-SRS024388,HE-SRS024435,HE-SRS024549,HE-SRS024625,HE-SRS024663,HE-SRS042284,HE-SRS042628,HE-SRS043001,HE-SRS043411,HE-SRS043667,HE-SRS043701,HE-SRS045004,HE-SRS045528,HE-SRS045645,HE-SRS045713,HE-SRS045739,HE-SRS047014,HE-SRS047044,HE-SRS048164,HE-SRS048870,HE-SRS049164,HE-SRS049402,HE-SRS049712,HE-SRS049896,HE-SRS049900,HE-SRS049959,HE-SRS049995,HE-SRS050026,HE-SRS050299,HE-SRS050422,HE-SRS050752,HE-SRS050925,HE-SRS051031,HE-SRS051882,HE-SRS052027,HE-SRS052697,HE-SRS053214,HE-SRS053335,HE-SRS053356,HE-SRS053398,HE-SRS053573,HE-SRS053649,HE-SRS054352,HE-SRS054590,HE-SRS054956,HE-SRS055533,HE-SRS055982,HE-SRS056259,HE-SRS056273,HE-SRS056519,HE-SRS057478,HE-SRS057717,HE-SRS058070,HE-SRS058723,HE-SRS058770,HE-SRS062427,HE-SRS063040,HE-SRS063489,HE-SRS063518,HE-SRS063985,HE-SRS064276,HE-SRS064557,HE-SRS064645,HE-SRS064973,HE-SRS065504,HE-SRS074670,HE-SRS074964,HE-SRS075078,HE-SRS075341,HE-SRS075398,HE-SRS075963,HE-SRS076929,HE-SRS077086,HE-SRS077194,HE-SRS077294,HE-SRS077335,HE-SRS077502,HE-SRS077552,HE-SRS077730,HE-SRS077753,HE-SRS077849,HE-SRS078176,HE-SRS078242,HE-SRS078419,HE-SRS078665,HE-SRS097889,HE-SRS098514,HE-SRS098571,HE-SRS098644,HE-SRS098717,HE-SRS098827,HE-SRS098881,HE-SRS100021,HE-SRS101376,HE-SRS101433,HE-SRS103987,HE-SRS104197,HE-SRS104311,HE-SRS104400,HE-SRS104485,HE-SRS105082,HE-SRS105153,HE-SRS140492,HE-SRS140513
447456,candidate division TM7 single-cell isolate TM7c,Bacteria,none,none,none,none,none,candidate division TM7 single-cell isolate TM7c,0.000144,0.000113,0.000103,0.000406,0.002288,0.000124,0.000674,0.000068,0.00001,0.000338,0.000014,0.00002,0.000042,0.000041,0.000078,0.000079,0.000012,0.000127,0.000159,0.001126,0.000277,0.001498,0,0.000046,0,0,0.000628,0.00001,0,0.000013,0.000063,0.000013,0,0.000023,0,0,0,0.000021,0.000063,0.000018,0,0,0,0.000055,0.000019,0.000042,0.000012,0.000042,0.000075,0,0,0.00001,0.00001,0.000032,0.000026,0,0.000012,0,0.000348,0.000156,0,0.00002,0.000011,0,0.000013,0,0,0.000022,0.000018,0,0.000036,0,0.000014,0,0,0.000023,0,0,0,0,0.000017,0,0,0,0,0,0.000011,0,0,0,0.000032,0,0,0,0,0,0,0,0,0,0,0.000027,0,0,0,0,0,0,0,0.000013,0,0,0.000021,0,0.000013,0,0,0,0,0,0.000022,0,0,0,0,0.00001,0.000021,0,0,0.000017,0,0,0,0,0,0,0,0,0,0.000015,0,0,0,0,0,0,0,0,0.000029,0,0,0,0,0,0,0,0.000011,0,0,0,0,0.000024,0.000019,0,0,0,0,0.000058,0.000017,0,0,0.000022,0.000024,0.00003,0,0,0,0,0,0,0.000066,0.00002,0,0,0.000018,0,0.000019,0,0,0,0,0,0,0,0.000012,0,0,0.00003,0.000012,0,0.000013,0.000013,0,0,0,0,0,0,0,0,0,0,0.000361,0,0,0,0,0.000061,0.000032,0,0.000024,0.000022,0,0,0,0,0,0,0,0.000012,0,0.00001,0,0,0,0,0,0,0,0.00001,0.000014,0,0,0,0,0
712535,Selenomonas sp. oral taxon 149,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,Selenomonas sp. oral taxon 149,0.000142,0.000149,0.000155,0.000094,0.000315,0.00012,0.000201,0.000045,0.000025,0,0,0,0,0,0.000034,0,0.00004,0,0,0.000018,0,0,0,0,0,0,0,0,0.000048,0.000033,0.000073,0.00004,0.000024,0.000163,0.00001,0,0.000036,0.000057,0.00005,0,0,0,0.00003,0.000069,0.000072,0.000103,0.00011,0.000029,0.000059,0.000012,0.000026,0.000018,0.000046,0.000094,0.000085,0.000023,0,0.000031,0.000048,0.000099,0.000096,0,0.000015,0,0.000022,0,0,0.00001,0.000016,0,0,0,0,0,0,0.00001,0,0,0,0,0.000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0.000022,0,0,0,0,0,0,0,0,0,0,0,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0,0,0,0,0,0,0,0,0,0,0,0,0.000077,0,0,0,0.000014,0,0,0,0,0,0.000012,0,0,0,0.00001,0,0,0,0,0,0.000013,0,0,0,0,0,0,0,0,0.000011,0,0,0.000515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000025,0,0,0,0.000012,0
1542,Clostridium novyi,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium novyi,0.000141,0.000042,0.000045,0.000282,0.000037,0.000092,0.000047,0,0,0.000027,0.000014,0,0.00006,0.000041,0,0,0,0.000049,0.000011,0.000031,0.00001,0.000041,0.000175,0.000697,0.000012,0,0.000516,0.0005,0.000126,0.000097,0.000448,0.000254,0.000153,0.000452,0.000014,0,0.000107,0.000247,0.001024,0,0,0,0.000114,0.000708,0.000323,0.000149,0.00023,0.000047,0.000194,0.000091,0.000188,0.000018,0.000049,0.00036,0.000134,0.000028,0,0.00002,0.00012,0.000283,0.000124,0,0,0,0.000014,0.000026,0,0,0,0,0,0,0,0,0,0.00001,0,0,0,0,0.000027,0,0,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0,0,0,0,0,0.000013,0,0,0,0,0,0,0,0,0.000018,0,0,0,0.000018,0,0,0,0,0,0.00002,0,0,0,0,0.000014,0.000021,0,0.000011,0.000013,0,0,0.000011,0,0,0,0,0,0,0.000025,0,0,0,0.000012,0,0,0,0,0.000014,0.00001,0,0,0,0,0,0,0,0,0.000015,0,0,0.000019,0.000014,0,0,0,0,0.000025,0.000014,0,0,0,0,0,0.000049,0,0,0,0,0,0.000065,0,0,0,0,0,0,0,0,0.000013,0,0,0,0,0,0,0,0.000011,0,0,0,0.000032,0,0,0,0,0,0,0,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0.000016,0.000018,0,0,0,0,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754331,Escherichia sp. TW09308,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia sp. TW09308,0.000141,0.000515,0.000095,0.000078,0.000027,0.00006,0,0,0,0,0,0,0,0.000024,0,0,0,0.000015,0,0,0,0.000011,0.000059,0.000038,0,0,0.000195,0.000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000017,0.004849,0,0,0,0.000054,0,0,0.000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0,0,0,0,0,0,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002,0,0,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0,0,0,0,0,0,0,0,0.000013,0,0.000017,0
9,Buchnera aphidicola,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola,0.000139,0.000017,0.000024,0.000148,0.000028,0.000079,0.000016,0,0,0.000016,0,0,0.000046,0,0,0,0,0,0.000011,0.000016,0,0.00003,0.000151,0.000068,0,0.000027,0.000024,0.000047,0.000119,0.000115,0.000568,0.000439,0.000093,0.000332,0,0,0.000113,0.000286,0.000731,0,0,0,0.000159,0.00056,0.000217,0.000084,0.000272,0.000033,0.000022,0.00001,0.000156,0,0.000157,0.000405,0.000229,0.000013,0,0,0.000124,0.000286,0.000151,0,0,0.000014,0.000035,0.000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000061,0,0,0,0,0,0.000014,0,0,0,0,0.000092,0,0,0,0,0,0.000031,0,0.000012,0,0.000016,0,0,0,0,0,0,0,0,0.000025,0,0,0,0.000024,0,0.000014,0,0,0.000017,0.000061,0,0,0,0,0.000038,0.000055,0,0.000015,0.000041,0,0,0.000024,0,0,0,0,0.000026,0,0.000057,0,0,0,0.000028,0,0,0,0,0,0,0,0,0,0,0,0.000013,0,0,0.00003,0,0,0.000065,0.000028,0,0,0,0,0.000111,0.00005,0,0,0,0.000018,0,0.00008,0,0,0.000013,0,0,0.000133,0,0,0,0.000026,0,0,0,0,0,0,0,0,0,0.000011,0,0,0.000025,0.000013,0,0,0.000046,0,0,0,0,0.000052,0,0,0,0,0,0,0.000012,0,0,0,0,0,0,0,0,0.000021,0.000017,0,0.000012,0,0,0.000015,0,0,0,0,0.000013,0,0,0.000014,0,0,0.000019,0.000031,0,0,0,0,0
936548,Actinomyces sp. ICM47,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. ICM47,0.000139,0.001073,0.00029,0.000122,0.010084,0.000016,0.000332,0.000257,0.000107,0.001032,0.000036,0.000067,0.000043,0.000197,0.000033,0.000144,0.000026,0.00035,0.000777,0.000953,0.002374,0.011004,0,0.000013,0,0,0,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000037,0.000025,0.000036,0,0,0.000019,0.000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0,0.000018,0,0,0,0,0,0,0,0,0,0,0,0.000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000022,0.000019,0.000016,0,0,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0.000018,0,0.000061,0,0,0.000013,0,0,0.00003,0,0,0.000015,0,0,0,0,0,0.000025,0,0.000031,0,0.000037,0,0.00002,0,0.000018,0,0,0,0,0,0,0,0,0.000096,0,0.000022,0.000019,0.000032,0,0,0.000016,0,0,0.000028,0,0,0,0.000034,0,0,0,0,0.000019,0.000097,0.000012,0.000015,0,0,0.000016,0,0.000018,0.000021,0.000025,0.00003,0,0.004516,0,0,0,0.000015,0.000027,0,0,0,0.000024,0.000025,0,0.000023,0.000025,0.000029,0,0,0.000018,0,0.000014,0,0.000014,0.000017,0.000063,0.000024,0,0,0.000014,0.000021,0,0,0,0.000027,0.000059
1265,Ruminococcus flavefaciens,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus flavefaciens,0.000138,0.000879,0.000794,0.0007,0.001191,0.000817,0.000564,0.000017,0,0.00002,0.000016,0.000016,0.000025,0.000047,0.000011,0.000067,0.000016,0.000038,0.000019,0.000032,0.000012,0.000027,0.000018,0.00002,0,0,0.000015,0,0.002775,0.000504,0.000917,0.000403,0.000257,0.025715,0.000337,0.000316,0.00056,0.000796,0.000732,0,0.000052,0.000012,0.000468,0.000794,0.001853,0.002717,0.008418,0.000374,0.002178,0.000554,0.000476,0.000207,0.000803,0.001777,0.016814,0.000629,0.000024,0.000611,0.000562,0.00098,0.002278,0.000013,0.000057,0.000048,0.000031,0.000131,0.00001,0.002255,0.003744,0.000026,0.000066,0.002305,0.000068,0.000024,0.000012,0.000611,0,0.000017,0,0.000155,0.000225,0,0.000085,0,0,0,0.000048,0,0,0,0.003577,0.000014,0.000013,0.00006,0.00133,0.000028,0,0.000016,0.000036,0.000016,0.000092,0.000042,0.00007,0.000051,0.000411,0,0.000055,0,0.000036,0.000113,0.000057,0.00001,0.000011,0,0.000084,0,0.000094,0,0.000058,0.000039,0.000037,0,0,0,0.00016,0.000072,0.000307,0.000085,0.000157,0.000104,0,0.000018,0.000046,0,0,0.000539,0,0.000235,0.000076,0.000085,0.004213,0.000333,0,0.000058,0,0.000032,0.001038,0,0.005672,0,0.000021,0,0.000018,0.000016,0.000029,0.000016,0,0.000135,0.000147,0.000017,0.000053,0.000338,0.000122,0.000021,0.000131,0.000018,0,0.000103,0.00005,0,0,0.00002,0.000066,0.000045,0.000124,0.000177,0.000333,0.000173,0.000024,0.000476,0.000259,0,0.000019,0.000033,0.000873,0,0.00001,0,0,0,0.000032,0,0,0,0.000175,0,0.00003,0.000029,0.000214,0.000029,0.000048,0.000839,0.000081,0,0,0,0.000107,0.000044,0.000019,0.000044,0.000074,0,0.00004,0.000089,0,0.000755,0.000107,0.000033,0.00004,0,0.000021,0.00002,0.000064,0.000051,0.000127,0.00005,0,0.00082,0.00002,0.000397,0.000174,0,0,0.00003,0,0.000025,0.000678,0,0.000054,0.000254,0.000114,0,0.000011,0.000027,0.000105,0.000032
699245,Clostridiales genomosp. BVAB3,Bacteria,Firmicutes,Clostridia,Clostridiales,none,none,Clostridiales genomosp. BVAB3,0.000137,0.000178,0.000229,0.000193,0.00029,0.000267,0.000361,0.000015,0,0,0.000011,0.000012,0.000067,0.000013,0,0.000018,0.000013,0.000033,0,0.000025,0,0.000026,0,0.000032,0,0,0.000032,0.000018,0.000066,0.000087,0.000161,0.0001,0.000059,0.000281,0.000021,0,0.000051,0.000235,0.00016,0,0,0,0.000059,0.000275,0.000222,0.000438,0.000301,0.000211,0.001115,0.000065,0.000155,0.000034,0.000125,0.000161,0.000323,0.000043,0.000011,0.000086,0.000069,0.000209,0.000223,0.000014,0.000077,0.000025,0.000075,0.000059,0.000015,0.000053,0.000121,0,0.000029,0.000012,0.000103,0.000031,0.000062,0.000185,0.000019,0.000018,0,0.000053,0.000161,0,0.000114,0,0.000029,0,0.000057,0,0,0,0.000163,0,0,0.000025,0.000011,0.000045,0,0.000027,0.000033,0.000014,0.000042,0.000062,0,0.000061,0.000066,0,0.000039,0.000012,0.000024,0.000064,0.000086,0,0.000012,0.000013,0.000071,0.000091,0.000121,0,0.00006,0.000017,0.000106,0,0,0,0.000033,0.000035,0.000059,0.000022,0.000097,0.000062,0,0,0.000028,0,0.000011,0.000079,0,0.000016,0.000012,0.000067,0.000036,0.000018,0,0.000062,0,0.000028,0.000104,0,0.000907,0,0.000029,0,0.000041,0.000026,0.000039,0.00004,0.000022,0,0.000059,0.000019,0.000076,0.000064,0.000066,0.000022,0.00001,0.000039,0,0.000217,0.000085,0,0,0.000039,0.000056,0.000053,0.000059,0.000025,0,0.000083,0.000031,0.000044,0.000193,0.000037,0.00008,0.000011,0.000027,0,0.000043,0,0.000013,0.00003,0.000041,0,0,0,0.000055,0,0,0.000012,0.000057,0,0.000095,0.00016,0.00009,0,0,0,0.000051,0,0.000062,0.000056,0.000051,0.000015,0.000018,0.000056,0,0.000023,0.000033,0.000013,0.000026,0.000026,0.000014,0.000019,0.000036,0.000044,0.000035,0.000037,0,0.000027,0.000013,0.000075,0.00004,0.000013,0,0.000084,0,0.000047,0.000043,0.000012,0.0001,0.000118,0.000267,0,0.000013,0.000021,0.000042,0.000012
1314,Streptococcus pyogenes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,0.000135,0.00017,0.000482,0.000561,0.000221,0.000222,0.000134,0.000051,0.000026,0.000032,0.000171,0.000217,0.000588,0.000147,0.000052,0.000169,0.000021,0.000373,0.000019,0.000095,0.000031,0.000127,0.000174,0.000088,0,0,0.000083,0.000048,0.000038,0.00006,0.000129,0.000147,0.000088,0.000371,0.000105,0.00002,0.000051,0.000155,0.000483,0.000011,0,0,0.000094,0.00034,0.000202,0.000465,0.000281,0.000069,0.000173,0.000071,0.00008,0.000053,0.000157,0.000117,0.001276,0.000042,0.000018,0.000137,0.000106,0.000452,0.000118,0.000122,0.000244,0.000193,0.000245,0,0,0.000439,0.000519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101,0.000117,0,0,0,0,0,0,0,0,0,0,0,0.000404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144,0.000232,0.000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192,0,0,0,0,0.000183,0,0,0.000175,0,0,0.000142,0,0,0,0,0,0.000128,0,0.000162,0,0,0,0.000166,0,0,0,0,0,0,0,0,0,0,0.000425,0,0.000198,0.000166,0.000337,0,0,0.000147,0,0,0.00021,0,0,0,0.000226,0,0,0,0,0.000111,0.000403,0,0,0,0,0.000111,0,0.000138,0.000167,0.000206,0.000151,0,0,0,0,0,0,0,0,0,0,0.000155,0.000245,0,0.000182,0.00024,0.000145,0,0,0,0,0,0,0,0.00013,0.000129,0.000188,0,0,0,0,0,0,0,0.00019,0.000188
29466,Veillonella parvula,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella parvula,0.000135,0.000049,0.000047,0.000096,0.000104,0.000061,0.000289,0.031674,0.02555,0.003458,0.000742,0.003796,0.003368,0.00014,0.002274,0.000415,0.017899,0.000961,0.008263,0.017295,0.000585,0.021267,0.000165,0.000044,0.000022,0.000019,0.000115,0.000743,0.000106,0.000053,0.000432,0.000066,0.000152,0.000462,0.000021,0,0.000097,0.000052,0.000456,0.000207,0.000035,0.000016,0.000055,0.00017,0.000044,0.002056,0.000076,0.000049,0.000166,0.005751,0.00012,0.000022,0.000146,0.000125,0.000086,0.00002,0.000024,0.00002,0.000128,0.00007,0.000099,0.000034,0.000347,0.000088,0.000033,0.000057,0.000024,0.000068,0.000128,0.000118,0,0.000013,0,0.000019,0.001042,0.00009,0,0.000331,0,0,0.000093,0,0.00014,0.00004,0,0.000035,0.000021,0,0.000078,0.000113,0.000017,0,0.000133,0,0.00008,0,0,0.000191,0,0.000028,0.00008,0.000085,0.000037,0.000065,0.000038,0.000155,0,0.00029,0.000053,0.00001,0.000014,0.000011,0.000055,0.000066,0.000253,0.000024,0,0,0,0.00003,0.000161,0.000012,0.000485,0.000023,0,0.000445,0.000025,0.000082,0.00004,0.000033,0,0.000062,0.000418,0.000032,0.000061,0.000238,0,0.000079,0,0.000052,0.000033,0.000015,0.000014,0.000064,0.00002,0,0.000015,0.000405,0.000062,0.000026,0,0.000267,0.046152,0.000058,0.000033,0.000379,0.000014,0.000131,0.000438,0,0.000126,0.000018,0.000437,0.000257,0.000071,0.001008,0.000019,0.000014,0,0,0.000031,0.00028,0.000013,0.000182,0.00009,0,0.00005,0.000056,0.000032,0.00003,0.000013,0.000015,0,0,0.000026,0.000156,0.002361,0.000051,0.000019,0.000029,0.000053,0.000053,0,0.000053,0.000144,0.000156,0.0001,0.000012,0.000031,0,0.00006,0.000024,0,0.000024,0.000053,0.000102,0,0.000081,0,0.000015,0.000052,0.000119,0.000855,0.000106,0.000016,0.000055,0,0.000076,0.001724,0.000017,0.000013,0.000016,0.000104,0.000027,0.000121,0.00013,0,0.000015,0.000097,0.000092,0.000079,0.000018,0.000016,0,0.000011,0.000123,0.000023,0,0.00001,0.000033,0,0,0.000015,0.000044,0.000059,0.000043
1000568,Megasphaera sp. UPII 199-6,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,Megasphaera sp. UPII 199-6,0.000135,0.00004,0.000052,0.000066,0.000076,0.000044,0.00006,0.00112,0.000558,0,0,0,0.00001,0.000014,0.000411,0.000029,0.000829,0.000018,0.00003,0.000176,0,0.000013,0,0,0,0,0,0,0.000037,0.000021,0.000051,0.000027,0.000035,0.000135,0,0,0,0.00003,0.000064,0.000016,0,0,0.000092,0.000083,0.000031,0.00017,0.00008,0.000025,0.000072,0.000017,0.000067,0.000016,0.000058,0.000053,0.000087,0.000013,0.000012,0.000017,0.000031,0.000037,0.000042,0.000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Escherichia fergusonii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.000133,0.000454,0.000258,0.000168,0.000022,0.000091,0.000031,0.000016,0,0,0,0.000015,0,0.00006,0,0,0,0.000024,0,0,0,0.000012,0.000196,0.000125,0,0,0.000452,0.000183,0,0,0,0,0,0.000017,0,0,0,0,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000026,0.006494,0,0,0,0.000069,0,0,0.000088,0,0,0,0,0.000013,0,0,0,0,0,0,0,0,0,0,0,0.000016,0,0,0,0,0,0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241,0,0,0,0,0,0,0,0,0.000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0,0,0,0,0,0.000026,0,0,0,0,0,0,0,0,0,0.000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000014,0,0,0,0,0,0,0,0,0,0,0,0,0.000014,0,0.000018,0,0,0,0,0,0,0,0,0.000018,0,0.000036,0
54005,Peptoniphilus harei,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Peptoniphilus,Peptoniphilus harei,0.000133,0.000031,0.00003,0.00006,0.000036,0.000052,0.000035,0,0,0.000021,0,0,0.000065,0.000015,0,0,0,0.000132,0.000014,0.000038,0.000073,0.000893,0.003361,0.000041,0,0,0.000017,0.00002,0.000039,0.000073,0.000203,0.000128,0.00005,0.000211,0.00001,0,0.000043,0.000149,0.000321,0,0,0,0.000106,0.000199,0.000133,0.000126,0.000209,0.00004,0.000277,0.00002,0.000075,0.000012,0.000035,0.000133,0.000244,0.000013,0,0.000019,0.000066,0.000115,0.000072,0.000193,0,0,0.000012,0,0,0,0.000011,0,0.00003,0.000014,0,0,0,0,0,0.000012,0,0,0.000039,0,0,0,0,0,0,0,0,0,0.000046,0,0,0,0.000011,0,0,0,0.00004,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0,0,0,0.000025,0,0,0,0,0,0.000014,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.000013,0,0,0,0,0,0.00001,0,0.000034,0,0,0,0,0,0,0,0,0,0,0,0,0.000027,0,0,0,0,0,0.000039,0,0,0,0,0,0,0.00001,0,0,0.000011,0,0,0.000016,0,0,0,0.000011,0,0,0,0,0,0,0,0.000018,0,0,0,0,0,0,0,0,0.000015,0,0,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057,0,0,0,0,0,0,0,0.000011,0.000013,0,0,0,0,0
